종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"062970","한국첨단소재","KOSDAQ","전기·전자","1983","-32","-1.59","113206721562"
"023760","한국캐피탈","KOSDAQ","금융","746","-2","-0.27","235444743696"
"054040","한국컴퓨터","KOSDAQ","전기·전자","5000","-10","-0.20","80356450000"
"021650","한국큐빅","KOSDAQ","화학","2055","0","0.00","33600406965"
"032300","한국파마","KOSDAQ","제약","9000","0","0.00","98160309000"
"037230","한국팩키지","KOSDAQ","종이·목재","1582","16","1.02","47144117314"
"448900","한국피아이엠","KOSDAQ","운송장비·부품","83900","-4600","-5.20","509646942300"
"030520","한글과컴퓨터","KOSDAQ","IT 서비스","19580","-320","-1.61","473439387520"
"052600","한네트","KOSDAQ","통신","3195","25","0.79","36946021500"
"256150","한독크린텍","KOSDAQ","기계·장비","4870","-20","-0.41","40883650000"
"092460","한라IMS","KOSDAQ","운송장비·부품","19310","-440","-2.23","330387920800"
"125490","한라캐스트","KOSDAQ","운송장비·부품","12070","-420","-3.36","440583388640"
"452190","한빛레이저","KOSDAQ","기계·장비","5470","140","2.63","130845446790"
"047080","한빛소프트","KOSDAQ","IT 서비스","1404","55","4.08","34850596248"
"452280","한선엔지니어링","KOSDAQ","금속","17200","-1600","-8.51","331059924000"
"066980","한성크린텍","KOSDAQ","일반서비스","1962","13","0.67","101896715250"
"114810","한솔아이원스","KOSDAQ","기계·장비","15570","760","5.13","438189219180"
"042520","한스바이오메드","KOSDAQ","제약","26750","1700","6.79","381491567250"
"430690","한싹","KOSDAQ","IT 서비스","3195","35","1.11","34810496280"
"078350","한양디지텍","KOSDAQ","전기·전자","25350","550","2.22","386445083700"
"045100","한양이엔지","KOSDAQ","일반서비스","32650","-250","-0.76","571375000000"
"320000","한울반도체","KOSDAQ","기계·장비","10550","-300","-2.76","70355945500"
"091440","한울소재과학","KOSDAQ","전기·전자","2080","140","7.22","69435595840"
"276730","한울앤제주","KOSDAQ","음식료·담배","14330","-80","-0.56","32739879970"
"024740","한일단조","KOSDAQ","운송장비·부품","2380","-70","-2.86","78294976620"
"005860","한일사료","KOSDAQ","음식료·담배","2555","-20","-0.78","100676415175"
"007770","한일화학","KOSDAQ","화학","7400","10","0.14","25974000000"
"198940","한주라이트메탈","KOSDAQ","금속","2260","-145","-6.03","43982965140"
"058450","한주에이알티","KOSDAQ","오락·문화","4655","-325","-6.53","23337246660"
"107640","한중엔시에스","KOSDAQ","전기·전자","44100","-400","-0.90","399764118600"
"079170","한창산업","KOSDAQ","금속","5290","60","1.15","27508000000"
"054920","한컴위드","KOSDAQ","IT 서비스","4130","-15","-0.36","116536544530"
"457370","한켐","KOSDAQ","화학","13840","360","2.67","111579934560"
"002680","한탑","KOSDAQ","음식료·담배","383","-2","-0.52","12377334017"
"098070","한텍","KOSDAQ","금속","33700","50","0.15","374782451700"
"408470","한패스","KOSDAQ","금융","8470","80","0.95","89544840000"
"498390","한화플러스제5호스팩","KOSDAQ","금융","2055","0","0.00","10192800000"
"034810","해성산업","KOSDAQ","금융","6350","50","0.79","200533965200"
"03481K","해성산업1우","KOSDAQ","금융","6380","110","1.75","8788150140"
"059270","해성에어로보틱스","KOSDAQ","금속","7860","-140","-1.75","87759250140"
"076610","해성옵틱스","KOSDAQ","의료·정밀기기","1290","65","5.31","72662491770"
"220180","핸디소프트","KOSDAQ","IT 서비스","1622","1","0.06","38815825724"
"900270","헝셩그룹","KOSDAQ","금융","647","-8","-1.22","15789843488"
"214180","헥토이노베이션","KOSDAQ","IT 서비스","15710","260","1.68","204125795570"
"234340","헥토파이낸셜","KOSDAQ","금융","23950","150","0.63","334597211200"
"084990","헬릭스미스","KOSDAQ","일반서비스","4665","-95","-2.00","215022898005"
"170030","현대공업","KOSDAQ","운송장비·부품","5260","-90","-1.68","80688400000"
"319400","현대무벡스","KOSDAQ","기계·장비","36150","100","0.28","4026243809850"
"048410","현대바이오","KOSDAQ","화학","9700","130","1.36","936104048400"
"052260","현대바이오랜드","KOSDAQ","화학","3705","40","1.09","111150000000"
"016790","현대사료","KOSDAQ","음식료·담배","994","0","0.00","187340898626"
"041440","현대에버다임","KOSDAQ","기계·장비","8420","80","0.96","150227215040"
"039010","현대에이치티","KOSDAQ","전기·전자","9350","-310","-3.21","80643750000"
"090850","현대이지웰","KOSDAQ","IT 서비스","5320","-10","-0.19","119582443960"
"460930","현대힘스","KOSDAQ","운송장비·부품","14930","190","1.29","530174318030"
"092300","현우산업","KOSDAQ","전기·전자","3420","-45","-1.30","68912558820"
"011080","형지I&C","KOSDAQ","섬유·의류","2860","-135","-4.51","12287309320"
"308100","형지글로벌","KOSDAQ","유통","599","20","3.45","14389781792"
"064240","홈캐스트","KOSDAQ","유통","1705","-1","-0.06","59153697955"
"039610","화성밸브","KOSDAQ","기계·장비","7070","170","2.46","73601528000"
"126640","화신정공","KOSDAQ","운송장비·부품","7060","230","3.37","247494724600"
"127980","화인써키트","KOSDAQ","전기·전자","3925","35","0.90","46474684700"
"061250","화일약품","KOSDAQ","제약","8150","-70","-0.85","68603309600"
"097870","효성오앤비","KOSDAQ","화학","5300","20","0.38","44997000000"
"290270","휴네시온","KOSDAQ","IT 서비스","2905","35","1.22","27910287160"
"353190","휴럼","KOSDAQ","음식료·담배","2990","65","2.22","23548295160"
"090710","휴림로봇","KOSDAQ","기계·장비","10970","-30","-0.27","1310445451090"
"078590","휴림에이텍","KOSDAQ","운송장비·부품","2895","-5","-0.17","28926316005"
"205470","휴마시스","KOSDAQ","제약","2800","25","0.90","69090002800"
"115160","휴맥스","KOSDAQ","유통","6470","0","0.00","27899558740"
"028080","휴맥스홀딩스","KOSDAQ","IT 서비스","6550","260","4.13","16588038750"
"175140","휴먼테크놀로지","KOSDAQ","전기·전자","2395","0","0.00","59741485935"
"200670","휴메딕스","KOSDAQ","제약","28750","650","2.31","322860487500"
"065510","휴비츠","KOSDAQ","의료·정밀기기","7270","70","0.97","79082296650"
"263920","휴엠앤씨","KOSDAQ","기타제조","3250","-50","-1.52","31879334500"
"243070","휴온스","KOSDAQ","제약","28650","350","1.24","343217402250"
"084110","휴온스글로벌","KOSDAQ","제약","27350","500","1.86","346245858200"
"145020","휴젤","KOSDAQ","제약","258000","18500","7.72","3174440514000"
"024060","흥구석유","KOSDAQ","유통","10960","-410","-3.61","164400000000"
"010240","흥국","KOSDAQ","기계·장비","5560","-40","-0.71","65085360000"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","1205","5","0.42","48366081535"
"037440","희림","KOSDAQ","일반서비스","5150","-260","-4.81","71700746250"
"238490","힘스","KOSDAQ","기계·장비","2650","-15","-0.56","29977425400"
